row_num,ACQUISITION_TIME,ACQUISITION_DAY,ACQUISITION_HOUR,b
1691,2/12/2014 3:08,2/12/2014,2014-02-12 03,0.96
1692,2/12/2014 4:09,2/12/2014,2014-02-12 04,0.91
1693,2/12/2014 5:09,2/12/2014,2014-02-12 05,0.91
1694,2/12/2014 6:00,2/12/2014,2014-02-12 06,1.05
1695,2/12/2014 7:00,2/12/2014,2014-02-12 07,0.91
1696,2/12/2014 8:03,2/12/2014,2014-02-12 08,0.78
1697,2/12/2014 9:03,2/12/2014,2014-02-12 09,1.14
1698,2/12/2014 10:03,2/12/2014,2014-02-12 10,1.31
1699,2/12/2014 11:04,2/12/2014,2014-02-12 11,1
1700,2/12/2014 12:06,2/12/2014,2014-02-12 12,1.61
1701,2/12/2014 13:06,2/12/2014,2014-02-12 13,2.41
1702,2/12/2014 14:06,2/12/2014,2014-02-12 14,1.57
1703,2/12/2014 15:07,2/12/2014,2014-02-12 15,2.37
1704,2/12/2014 16:09,2/12/2014,2014-02-12 16,2.86
1705,2/12/2014 17:09,2/12/2014,2014-02-12 17,2.16
1706,2/12/2014 18:00,2/12/2014,2014-02-12 18,1.66
1707,2/12/2014 19:00,2/12/2014,2014-02-12 19,0.74
1708,2/12/2014 20:01,2/12/2014,2014-02-12 20,1.09
1709,2/12/2014 21:02,2/12/2014,2014-02-12 21,0.05
1710,2/12/2014 22:02,2/12/2014,2014-02-12 22,0.14
1711,2/12/2014 23:02,2/12/2014,2014-02-12 23,0
1712,2/13/2014 0:02,2/13/2014,2014-02-13 00,0.05
1713,2/13/2014 1:03,2/13/2014,2014-02-13 01,0
1714,2/13/2014 2:04,2/13/2014,2014-02-13 02,0.14
1715,2/13/2014 3:07,2/13/2014,2014-02-13 03,0.19
1716,2/13/2014 4:08,2/13/2014,2014-02-13 04,0.23
1717,2/13/2014 5:09,2/13/2014,2014-02-13 05,0.23
1718,2/13/2014 6:09,2/13/2014,2014-02-13 06,0.28
1719,2/13/2014 7:00,2/13/2014,2014-02-13 07,0.33
1720,2/13/2014 8:01,2/13/2014,2014-02-13 08,0.28
1721,2/13/2014 9:01,2/13/2014,2014-02-13 09,0.65
1722,2/13/2014 10:02,2/13/2014,2014-02-13 10,0.65
1723,2/13/2014 11:12,2/13/2014,2014-02-13 11,1.23
1724,2/13/2014 12:02,2/13/2014,2014-02-13 12,1.49
1725,2/13/2014 13:03,2/13/2014,2014-02-13 13,2.04
1726,2/13/2014 14:03,2/13/2014,2014-02-13 14,1.7
1727,2/13/2014 15:04,2/13/2014,2014-02-13 15,2.42
1728,2/13/2014 16:05,2/13/2014,2014-02-13 16,2.7
1729,2/13/2014 17:06,2/13/2014,2014-02-13 17,2.21
1730,2/13/2014 18:06,2/13/2014,2014-02-13 18,1.57
1731,2/13/2014 19:08,2/13/2014,2014-02-13 19,1.01
1732,2/13/2014 23:02,2/13/2014,2014-02-13 23,0.37
1733,2/14/2014 0:02,2/14/2014,2014-02-14 00,0.51
1734,2/14/2014 1:02,2/14/2014,2014-02-14 01,0.19
1735,2/14/2014 2:22,2/14/2014,2014-02-14 02,0.23
1736,2/14/2014 3:12,2/14/2014,2014-02-14 03,0.23
1737,2/14/2014 4:03,2/14/2014,2014-02-14 04,0.19
1738,2/14/2014 5:03,2/14/2014,2014-02-14 05,0.23
1739,2/14/2014 6:05,2/14/2014,2014-02-14 06,0.37
1740,2/14/2014 7:07,2/14/2014,2014-02-14 07,0.37
1741,2/14/2014 8:09,2/14/2014,2014-02-14 08,0.28
1742,2/14/2014 9:01,2/14/2014,2014-02-14 09,0.87
1743,2/14/2014 10:22,2/14/2014,2014-02-14 10,1.09
1744,2/14/2014 11:11,2/14/2014,2014-02-14 11,1.7
1745,2/14/2014 12:02,2/14/2014,2014-02-14 12,1.4
1746,2/14/2014 13:04,2/14/2014,2014-02-14 13,2
1747,2/14/2014 14:04,2/14/2014,2014-02-14 14,1.75
1748,2/14/2014 15:04,2/14/2014,2014-02-14 15,2.78
1749,2/14/2014 16:05,2/14/2014,2014-02-14 16,2.58
1750,2/14/2014 17:06,2/14/2014,2014-02-14 17,2.29
1751,2/14/2014 18:07,2/14/2014,2014-02-14 18,1.92
1752,2/14/2014 19:07,2/14/2014,2014-02-14 19,1.05
1753,2/14/2014 20:08,2/14/2014,2014-02-14 20,1.09
1754,2/14/2014 21:09,2/14/2014,2014-02-14 21,1.09
1755,2/14/2014 22:10,2/14/2014,2014-02-14 22,1.36
1756,2/14/2014 23:01,2/14/2014,2014-02-14 23,1.44
1757,2/15/2014 0:01,2/15/2014,2014-02-15 00,1.09
1758,2/15/2014 1:01,2/15/2014,2014-02-15 01,1.14
1759,2/15/2014 2:02,2/15/2014,2014-02-15 02,0.56
1760,2/15/2014 3:04,2/15/2014,2014-02-15 03,1.23
1761,2/15/2014 4:04,2/15/2014,2014-02-15 04,1.09
1762,2/15/2014 5:04,2/15/2014,2014-02-15 05,1.31
1763,2/15/2014 6:06,2/15/2014,2014-02-15 06,1.18
1764,2/15/2014 7:07,2/15/2014,2014-02-15 07,0.46
1765,2/15/2014 8:07,2/15/2014,2014-02-15 08,0.74
1766,2/15/2014 9:07,2/15/2014,2014-02-15 09,1.05
1767,2/15/2014 10:09,2/15/2014,2014-02-15 10,1.36
1768,2/15/2014 11:01,2/15/2014,2014-02-15 11,1.96
1769,2/15/2014 12:01,2/15/2014,2014-02-15 12,1.75
1770,2/15/2014 13:01,2/15/2014,2014-02-15 13,1.83
1771,2/15/2014 14:02,2/15/2014,2014-02-15 14,1.92
1772,2/15/2014 15:04,2/15/2014,2014-02-15 15,2.98
1773,2/15/2014 16:04,2/15/2014,2014-02-15 16,3.34
1774,2/15/2014 17:04,2/15/2014,2014-02-15 17,1.92
1775,2/15/2014 18:05,2/15/2014,2014-02-15 18,2.29
1776,2/15/2014 19:07,2/15/2014,2014-02-15 19,1.4
1777,2/15/2014 20:17,2/15/2014,2014-02-15 20,1.57
1778,2/15/2014 21:17,2/15/2014,2014-02-15 21,1.36
1779,2/15/2014 22:08,2/15/2014,2014-02-15 22,1.14
1780,2/15/2014 23:10,2/15/2014,2014-02-15 23,1.57
1781,2/16/2014 0:10,2/16/2014,2014-02-16 00,1.09
1782,2/16/2014 1:01,2/16/2014,2014-02-16 01,1.09
1783,2/16/2014 2:01,2/16/2014,2014-02-16 02,0.83
1784,2/16/2014 3:02,2/16/2014,2014-02-16 03,0.78
1785,2/16/2014 4:03,2/16/2014,2014-02-16 04,0.82
1786,2/16/2014 5:04,2/16/2014,2014-02-16 05,1.83
1787,2/16/2014 6:06,2/16/2014,2014-02-16 06,0.87
1788,2/16/2014 7:07,2/16/2014,2014-02-16 07,0.69
1789,2/16/2014 8:07,2/16/2014,2014-02-16 08,0.64
1790,2/16/2014 9:08,2/16/2014,2014-02-16 09,1.18
1791,2/16/2014 10:09,2/16/2014,2014-02-16 10,1.48
1792,2/16/2014 11:00,2/16/2014,2014-02-16 11,1.44
1793,2/16/2014 12:00,2/16/2014,2014-02-16 12,1.31
1794,2/16/2014 13:01,2/16/2014,2014-02-16 13,1.78
1795,2/16/2014 14:02,2/16/2014,2014-02-16 14,1.22
1796,2/16/2014 15:03,2/16/2014,2014-02-16 15,1.31
1797,2/16/2014 16:03,2/16/2014,2014-02-16 16,1.44
1798,2/16/2014 17:04,2/16/2014,2014-02-16 17,1.18
1799,2/16/2014 18:05,2/16/2014,2014-02-16 18,1.7
1800,2/16/2014 19:06,2/16/2014,2014-02-16 19,1.18
1801,2/16/2014 20:06,2/16/2014,2014-02-16 20,1.18
1802,2/16/2014 21:07,2/16/2014,2014-02-16 21,1.14
1803,2/16/2014 22:08,2/16/2014,2014-02-16 22,1
1804,2/16/2014 23:09,2/16/2014,2014-02-16 23,1
1805,2/17/2014 0:11,2/17/2014,2014-02-17 00,0.74
1806,2/17/2014 1:01,2/17/2014,2014-02-17 01,0.74
1807,2/17/2014 2:02,2/17/2014,2014-02-17 02,0.96
1808,2/17/2014 3:02,2/17/2014,2014-02-17 03,0.96
1809,2/17/2014 4:03,2/17/2014,2014-02-17 04,0.96
1810,2/17/2014 5:04,2/17/2014,2014-02-17 05,0.82
1811,2/17/2014 6:05,2/17/2014,2014-02-17 06,0.69
1812,2/17/2014 7:05,2/17/2014,2014-02-17 07,0.6
1813,2/17/2014 8:06,2/17/2014,2014-02-17 08,0.6
1814,2/17/2014 9:07,2/17/2014,2014-02-17 09,0.55
1815,2/17/2014 10:08,2/17/2014,2014-02-17 10,0.46
1816,2/17/2014 11:08,2/17/2014,2014-02-17 11,0.55
1817,2/17/2014 12:09,2/17/2014,2014-02-17 12,0.46
1818,2/17/2014 13:00,2/17/2014,2014-02-17 13,0.51
1819,2/17/2014 14:00,2/17/2014,2014-02-17 14,0.6
1820,2/17/2014 15:02,2/17/2014,2014-02-17 15,0.64
1821,2/17/2014 16:02,2/17/2014,2014-02-17 16,0.87
1822,2/17/2014 17:03,2/17/2014,2014-02-17 17,0.73
1823,2/17/2014 18:03,2/17/2014,2014-02-17 18,0.32
1824,2/17/2014 19:05,2/17/2014,2014-02-17 19,0.64
1825,2/17/2014 20:06,2/17/2014,2014-02-17 20,0.28
1826,2/17/2014 21:07,2/17/2014,2014-02-17 21,0.42
1827,2/17/2014 22:07,2/17/2014,2014-02-17 22,0.37
1828,2/17/2014 23:08,2/17/2014,2014-02-17 23,0.23
1829,2/18/2014 0:09,2/18/2014,2014-02-18 00,0
1830,2/18/2014 1:00,2/18/2014,2014-02-18 01,0.32
1831,2/18/2014 2:01,2/18/2014,2014-02-18 02,0.55
1832,2/18/2014 3:01,2/18/2014,2014-02-18 03,0.73
1833,2/18/2014 4:02,2/18/2014,2014-02-18 04,0.32
1834,2/18/2014 5:02,2/18/2014,2014-02-18 05,0
1835,2/18/2014 6:03,2/18/2014,2014-02-18 06,0.51
1836,2/18/2014 7:03,2/18/2014,2014-02-18 07,0.09
1837,2/18/2014 8:03,2/18/2014,2014-02-18 08,0.23
1838,2/18/2014 9:02,2/18/2014,2014-02-18 09,0.09
1839,2/18/2014 10:13,2/18/2014,2014-02-18 10,0.23
1840,2/18/2014 11:04,2/18/2014,2014-02-18 11,0.05
1841,2/18/2014 12:04,2/18/2014,2014-02-18 12,0.33
1842,2/18/2014 13:14,2/18/2014,2014-02-18 13,0.19
1843,2/18/2014 14:04,2/18/2014,2014-02-18 14,0.14
1844,2/18/2014 15:14,2/18/2014,2014-02-18 15,0.42
1845,2/18/2014 16:04,2/18/2014,2014-02-18 16,0.42
1846,2/18/2014 17:04,2/18/2014,2014-02-18 17,0.55
1847,2/18/2014 18:04,2/18/2014,2014-02-18 18,0.19
1848,2/18/2014 19:15,2/18/2014,2014-02-18 19,0.09
1849,2/18/2014 20:05,2/18/2014,2014-02-18 20,0
1850,2/18/2014 21:05,2/18/2014,2014-02-18 21,0
1851,2/18/2014 22:36,2/18/2014,2014-02-18 22,0
1852,2/18/2014 23:06,2/18/2014,2014-02-18 23,0.09
1853,2/19/2014 0:08,2/19/2014,2014-02-19 00,0
1854,2/19/2014 1:08,2/19/2014,2014-02-19 01,0
1855,2/19/2014 2:08,2/19/2014,2014-02-19 02,0
1856,2/19/2014 3:09,2/19/2014,2014-02-19 03,0.05
1857,2/19/2014 4:00,2/19/2014,2014-02-19 04,0.09
1858,2/19/2014 5:01,2/19/2014,2014-02-19 05,0
1859,2/19/2014 6:02,2/19/2014,2014-02-19 06,0.05
1860,2/19/2014 7:02,2/19/2014,2014-02-19 07,0
1861,2/19/2014 8:03,2/19/2014,2014-02-19 08,0
1862,2/19/2014 9:08,2/19/2014,2014-02-19 09,0.69
1863,2/19/2014 10:07,2/19/2014,2014-02-19 10,0.56
1864,2/19/2014 11:07,2/19/2014,2014-02-19 11,0.92
1865,2/19/2014 12:08,2/19/2014,2014-02-19 12,1.62
1866,2/19/2014 13:09,2/19/2014,2014-02-19 13,1.58
1867,2/19/2014 14:09,2/19/2014,2014-02-19 14,1.75
1868,2/19/2014 15:00,2/19/2014,2014-02-19 15,2
1869,2/19/2014 16:00,2/19/2014,2014-02-19 16,1.62
1870,2/19/2014 17:02,2/19/2014,2014-02-19 17,2.17
1871,2/19/2014 18:02,2/19/2014,2014-02-19 18,1.79
1872,2/19/2014 19:03,2/19/2014,2014-02-19 19,0.69
1873,2/19/2014 20:03,2/19/2014,2014-02-19 20,0.69
1874,2/19/2014 21:05,2/19/2014,2014-02-19 21,0.42
1875,2/19/2014 22:07,2/19/2014,2014-02-19 22,0.6
1876,2/19/2014 23:09,2/19/2014,2014-02-19 23,0.56
1877,2/20/2014 0:01,2/20/2014,2014-02-20 00,0.6
1878,2/20/2014 1:03,2/20/2014,2014-02-20 01,0.51
1879,2/20/2014 2:05,2/20/2014,2014-02-20 02,0.56
1880,2/20/2014 3:23,2/20/2014,2014-02-20 03,0.6
1881,2/20/2014 4:02,2/20/2014,2014-02-20 04,0.46
1882,2/20/2014 5:04,2/20/2014,2014-02-20 05,0.56
1883,2/20/2014 6:06,2/20/2014,2014-02-20 06,0.42
1884,2/20/2014 7:08,2/20/2014,2014-02-20 07,0.42
1885,2/20/2014 8:00,2/20/2014,2014-02-20 08,0.51
1886,2/20/2014 9:02,2/20/2014,2014-02-20 09,0.78
1887,2/20/2014 10:02,2/20/2014,2014-02-20 10,0.92
1888,2/20/2014 12:03,2/20/2014,2014-02-20 12,1.53
1889,2/20/2014 13:05,2/20/2014,2014-02-20 13,1.66
1890,2/20/2014 14:05,2/20/2014,2014-02-20 14,2.25
1891,2/20/2014 15:05,2/20/2014,2014-02-20 15,1.75
1892,2/20/2014 16:06,2/20/2014,2014-02-20 16,2.54
1893,2/20/2014 17:08,2/20/2014,2014-02-20 17,2
1894,2/20/2014 18:08,2/20/2014,2014-02-20 18,1.66
1895,2/20/2014 19:08,2/20/2014,2014-02-20 19,0.69
1896,2/20/2014 20:09,2/20/2014,2014-02-20 20,0.83
1897,2/20/2014 21:00,2/20/2014,2014-02-20 21,0.83
1898,2/20/2014 22:07,2/20/2014,2014-02-20 22,0.83
1899,2/20/2014 23:07,2/20/2014,2014-02-20 23,0.96
1900,2/21/2014 0:08,2/21/2014,2014-02-21 00,0.96
1901,2/21/2014 1:09,2/21/2014,2014-02-21 01,0.83
1902,2/21/2014 2:00,2/21/2014,2014-02-21 02,0.96
1903,2/21/2014 3:00,2/21/2014,2014-02-21 03,0.83
1904,2/21/2014 4:01,2/21/2014,2014-02-21 04,0.78
1905,2/21/2014 5:02,2/21/2014,2014-02-21 05,0.83
1906,2/21/2014 6:03,2/21/2014,2014-02-21 06,0.87
1907,2/21/2014 7:03,2/21/2014,2014-02-21 07,0.69
1908,2/21/2014 8:04,2/21/2014,2014-02-21 08,0.83
1909,2/21/2014 9:05,2/21/2014,2014-02-21 09,1.23
1910,2/21/2014 10:06,2/21/2014,2014-02-21 10,1.62
1911,2/21/2014 11:06,2/21/2014,2014-02-21 11,2
1912,2/21/2014 12:07,2/21/2014,2014-02-21 12,1.75
1913,2/21/2014 13:08,2/21/2014,2014-02-21 13,1.92
1914,2/21/2014 14:09,2/21/2014,2014-02-21 14,2.29
1915,2/21/2014 15:09,2/21/2014,2014-02-21 15,2.09
1916,2/21/2014 16:00,2/21/2014,2014-02-21 16,3.07
1917,2/21/2014 17:01,2/21/2014,2014-02-21 17,2.83
1918,2/21/2014 18:03,2/21/2014,2014-02-21 18,2.25
1919,2/21/2014 19:03,2/21/2014,2014-02-21 19,1.18
1920,2/21/2014 20:04,2/21/2014,2014-02-21 20,1.18
1921,2/21/2014 21:04,2/21/2014,2014-02-21 21,1.1
1922,2/21/2014 22:06,2/21/2014,2014-02-21 22,0.92
1923,2/21/2014 23:06,2/21/2014,2014-02-21 23,1.14
1924,2/22/2014 0:07,2/22/2014,2014-02-22 00,1.18
1925,2/22/2014 1:07,2/22/2014,2014-02-22 01,1.05
1926,2/22/2014 2:09,2/22/2014,2014-02-22 02,0.96
1927,2/22/2014 3:09,2/22/2014,2014-02-22 03,0.92
1928,2/22/2014 4:00,2/22/2014,2014-02-22 04,0.92
1929,2/22/2014 5:01,2/22/2014,2014-02-22 05,0.87
1930,2/22/2014 6:01,2/22/2014,2014-02-22 06,0.83
1931,2/22/2014 7:02,2/22/2014,2014-02-22 07,0.69
1932,2/22/2014 8:03,2/22/2014,2014-02-22 08,0.74
1933,2/22/2014 9:04,2/22/2014,2014-02-22 09,1.18
1934,2/22/2014 10:04,2/22/2014,2014-02-22 10,1.48
1935,2/22/2014 11:05,2/22/2014,2014-02-22 11,1.61
1936,2/22/2014 12:07,2/22/2014,2014-02-22 12,1.52
1937,2/22/2014 13:07,2/22/2014,2014-02-22 13,1.39
1938,2/22/2014 14:09,2/22/2014,2014-02-22 14,2.11
1939,2/22/2014 15:09,2/22/2014,2014-02-22 15,1.57
1940,2/22/2014 16:00,2/22/2014,2014-02-22 16,2.57
1941,2/22/2014 17:01,2/22/2014,2014-02-22 17,2.03
1942,2/22/2014 18:01,2/22/2014,2014-02-22 18,1.57
1943,2/22/2014 19:01,2/22/2014,2014-02-22 19,0.96
1944,2/22/2014 20:03,2/22/2014,2014-02-22 20,0.82
1945,2/22/2014 21:04,2/22/2014,2014-02-22 21,0.96
1946,2/22/2014 22:04,2/22/2014,2014-02-22 22,0.82
1947,2/22/2014 23:04,2/22/2014,2014-02-22 23,0.73
1948,2/23/2014 0:06,2/23/2014,2014-02-23 00,0.87
1949,2/23/2014 1:07,2/23/2014,2014-02-23 01,0.73
1950,2/23/2014 2:07,2/23/2014,2014-02-23 02,0.73
1951,2/23/2014 3:08,2/23/2014,2014-02-23 03,0.69
1952,2/23/2014 4:09,2/23/2014,2014-02-23 04,0.6
1953,2/23/2014 5:00,2/23/2014,2014-02-23 05,0.64
1954,2/23/2014 6:02,2/23/2014,2014-02-23 06,0.55
1955,2/23/2014 7:02,2/23/2014,2014-02-23 07,0.6
1956,2/23/2014 8:03,2/23/2014,2014-02-23 08,0.28
1957,2/23/2014 9:05,2/23/2014,2014-02-23 09,0.69
1958,2/23/2014 10:05,2/23/2014,2014-02-23 10,1.13
1959,2/23/2014 11:05,2/23/2014,2014-02-23 11,1.22
1960,2/23/2014 12:06,2/23/2014,2014-02-23 12,1.35
1961,2/23/2014 13:08,2/23/2014,2014-02-23 13,1.52
1962,2/23/2014 14:08,2/23/2014,2014-02-23 14,1.9
1963,2/23/2014 15:08,2/23/2014,2014-02-23 15,1.43
1964,2/23/2014 16:09,2/23/2014,2014-02-23 16,2.23
1965,2/23/2014 17:00,2/23/2014,2014-02-23 17,1.94
1966,2/23/2014 18:00,2/23/2014,2014-02-23 18,1.56
1967,2/23/2014 19:02,2/23/2014,2014-02-23 19,0.82
1968,2/23/2014 20:02,2/23/2014,2014-02-23 20,0.86
1969,2/23/2014 21:03,2/23/2014,2014-02-23 21,1
1970,2/23/2014 22:03,2/23/2014,2014-02-23 22,0.95
1971,2/23/2014 23:05,2/23/2014,2014-02-23 23,0.51
1972,2/24/2014 0:05,2/24/2014,2014-02-24 00,0.77
1973,2/24/2014 1:08,2/24/2014,2014-02-24 01,0.69
1974,2/24/2014 2:08,2/24/2014,2014-02-24 02,0.82
1975,2/24/2014 3:09,2/24/2014,2014-02-24 03,0.46
1976,2/24/2014 4:00,2/24/2014,2014-02-24 04,0.6
1977,2/24/2014 5:01,2/24/2014,2014-02-24 05,0.46
1978,2/24/2014 6:01,2/24/2014,2014-02-24 06,0.51
1979,2/24/2014 7:02,2/24/2014,2014-02-24 07,0.41
1980,2/24/2014 8:03,2/24/2014,2014-02-24 08,0.46
1981,2/24/2014 9:04,2/24/2014,2014-02-24 09,1.13
1982,2/24/2014 10:04,2/24/2014,2014-02-24 10,1
1983,2/24/2014 11:05,2/24/2014,2014-02-24 11,1.56
1984,2/24/2014 12:06,2/24/2014,2014-02-24 12,1.43
1985,2/24/2014 13:07,2/24/2014,2014-02-24 13,1.86
1986,2/24/2014 14:07,2/24/2014,2014-02-24 14,2.02
1987,2/24/2014 15:08,2/24/2014,2014-02-24 15,1.47
1988,2/24/2014 16:09,2/24/2014,2014-02-24 16,2.19
1989,2/24/2014 17:00,2/24/2014,2014-02-24 17,2.27
1990,2/24/2014 18:00,2/24/2014,2014-02-24 18,1.6
1991,2/24/2014 19:01,2/24/2014,2014-02-24 19,0.77
1992,2/24/2014 20:03,2/24/2014,2014-02-24 20,0.73
1993,2/24/2014 21:05,2/24/2014,2014-02-24 21,0.73
1994,2/24/2014 22:05,2/24/2014,2014-02-24 22,0.77
1995,2/24/2014 23:06,2/24/2014,2014-02-24 23,0.77
1996,2/25/2014 0:06,2/25/2014,2014-02-25 00,0.64
1997,2/25/2014 1:08,2/25/2014,2014-02-25 01,0.46
1998,2/25/2014 2:08,2/25/2014,2014-02-25 02,0.23
1999,2/25/2014 3:09,2/25/2014,2014-02-25 03,0.09
2000,2/25/2014 4:00,2/25/2014,2014-02-25 04,0.28
2001,2/25/2014 5:00,2/25/2014,2014-02-25 05,0.28
2002,2/25/2014 6:00,2/25/2014,2014-02-25 06,0.23
2003,2/25/2014 7:02,2/25/2014,2014-02-25 07,0.09
2004,2/25/2014 8:03,2/25/2014,2014-02-25 08,0.41
2005,2/25/2014 9:03,2/25/2014,2014-02-25 09,0.55
2006,2/25/2014 10:04,2/25/2014,2014-02-25 10,0.86
2007,2/25/2014 11:05,2/25/2014,2014-02-25 11,1.17
2008,2/25/2014 12:06,2/25/2014,2014-02-25 12,1.3
2009,2/25/2014 13:06,2/25/2014,2014-02-25 13,1.69
2010,2/25/2014 14:07,2/25/2014,2014-02-25 14,2.19
2011,2/25/2014 15:09,2/25/2014,2014-02-25 15,1.34
2012,2/25/2014 16:00,2/25/2014,2014-02-25 16,2.31
2013,2/25/2014 17:00,2/25/2014,2014-02-25 17,1.9
2014,2/25/2014 18:00,2/25/2014,2014-02-25 18,1.69
2015,2/25/2014 19:02,2/25/2014,2014-02-25 19,0.82
2016,2/25/2014 20:03,2/25/2014,2014-02-25 20,0.46
2017,2/25/2014 21:03,2/25/2014,2014-02-25 21,0.73
2018,2/25/2014 22:03,2/25/2014,2014-02-25 22,0.59
2019,2/25/2014 23:05,2/25/2014,2014-02-25 23,0.64
2020,2/26/2014 0:06,2/26/2014,2014-02-26 00,0.64
2021,2/26/2014 1:06,2/26/2014,2014-02-26 01,0.59
2022,2/26/2014 2:06,2/26/2014,2014-02-26 02,0.5
2023,2/26/2014 3:08,2/26/2014,2014-02-26 03,0.55
2024,2/26/2014 4:09,2/26/2014,2014-02-26 04,0.46
2025,2/26/2014 5:09,2/26/2014,2014-02-26 05,0.59
2026,2/26/2014 6:00,2/26/2014,2014-02-26 06,0.41
2027,2/26/2014 7:00,2/26/2014,2014-02-26 07,0.41
2028,2/26/2014 8:02,2/26/2014,2014-02-26 08,0.46
2029,2/26/2014 9:04,2/26/2014,2014-02-26 09,0.95
2030,2/26/2014 10:04,2/26/2014,2014-02-26 10,0.86
2031,2/26/2014 11:05,2/26/2014,2014-02-26 11,1.39
2032,2/26/2014 12:07,2/26/2014,2014-02-26 12,1.3
2033,2/26/2014 13:07,2/26/2014,2014-02-26 13,1.69
2034,2/26/2014 14:07,2/26/2014,2014-02-26 14,2.27
2035,2/26/2014 15:08,2/26/2014,2014-02-26 15,1.34
2036,2/26/2014 16:10,2/26/2014,2014-02-26 16,2.27
2037,2/26/2014 17:10,2/26/2014,2014-02-26 17,1.9
2038,2/26/2014 18:01,2/26/2014,2014-02-26 18,1.6
2039,2/26/2014 19:01,2/26/2014,2014-02-26 19,0.99
2040,2/26/2014 20:02,2/26/2014,2014-02-26 20,0.46
2041,2/26/2014 21:02,2/26/2014,2014-02-26 21,0.82
2042,2/26/2014 22:04,2/26/2014,2014-02-26 22,0.73
2043,2/26/2014 23:04,2/26/2014,2014-02-26 23,0.55
2044,2/27/2014 0:05,2/27/2014,2014-02-27 00,0.59
2045,2/27/2014 1:05,2/27/2014,2014-02-27 01,0.59
2046,2/27/2014 2:07,2/27/2014,2014-02-27 02,0.55
2047,2/27/2014 3:17,2/27/2014,2014-02-27 03,0.5
2048,2/27/2014 4:00,2/27/2014,2014-02-27 04,0.5
2049,2/27/2014 5:00,2/27/2014,2014-02-27 05,0.32
2050,2/27/2014 6:02,2/27/2014,2014-02-27 06,0.46
2051,2/27/2014 7:02,2/27/2014,2014-02-27 07,0.41
2052,2/27/2014 8:03,2/27/2014,2014-02-27 08,0.37
2053,2/27/2014 9:03,2/27/2014,2014-02-27 09,0.82
2054,2/27/2014 10:05,2/27/2014,2014-02-27 10,0.91
2055,2/27/2014 11:05,2/27/2014,2014-02-27 11,1.26
2056,2/27/2014 12:06,2/27/2014,2014-02-27 12,1.13
2057,2/27/2014 13:06,2/27/2014,2014-02-27 13,1.9
2058,2/27/2014 14:08,2/27/2014,2014-02-27 14,1.56
2059,2/27/2014 15:08,2/27/2014,2014-02-27 15,1.17
2060,2/27/2014 16:09,2/27/2014,2014-02-27 16,2.31
2061,2/27/2014 17:09,2/27/2014,2014-02-27 17,2.02
2062,2/27/2014 18:00,2/27/2014,2014-02-27 18,1.81
2063,2/27/2014 19:02,2/27/2014,2014-02-27 19,1.04
2064,2/27/2014 20:02,2/27/2014,2014-02-27 20,0.73
2065,2/27/2014 21:02,2/27/2014,2014-02-27 21,0.73
2066,2/27/2014 22:03,2/27/2014,2014-02-27 22,0.86
2067,2/27/2014 23:05,2/27/2014,2014-02-27 23,0.59
2068,2/28/2014 0:07,2/28/2014,2014-02-28 00,0.5
2069,2/28/2014 1:07,2/28/2014,2014-02-28 01,0.59
2070,2/28/2014 2:08,2/28/2014,2014-02-28 02,0.55
2071,2/28/2014 3:08,2/28/2014,2014-02-28 03,0.64
2072,2/28/2014 4:10,2/28/2014,2014-02-28 04,0.19
2073,2/28/2014 5:00,2/28/2014,2014-02-28 05,0.32
2074,2/28/2014 6:01,2/28/2014,2014-02-28 06,0.37
2075,2/28/2014 7:02,2/28/2014,2014-02-28 07,0.18
2076,2/28/2014 8:02,2/28/2014,2014-02-28 08,0
2077,2/28/2014 9:03,2/28/2014,2014-02-28 09,0.28
2078,2/28/2014 10:04,2/28/2014,2014-02-28 10,0.37
2079,2/28/2014 11:05,2/28/2014,2014-02-28 11,1.21
2080,2/28/2014 12:05,2/28/2014,2014-02-28 12,1.17
2081,2/28/2014 13:06,2/28/2014,2014-02-28 13,1.76
2082,2/28/2014 14:07,2/28/2014,2014-02-28 14,1.76
2083,2/28/2014 15:08,2/28/2014,2014-02-28 15,1.34
2084,2/28/2014 16:08,2/28/2014,2014-02-28 16,2.38
2085,2/28/2014 19:22,2/28/2014,2014-02-28 19,0.32
2086,2/28/2014 20:24,2/28/2014,2014-02-28 20,0.46
2087,2/28/2014 21:03,2/28/2014,2014-02-28 21,0.5
2088,11/1/2014 0:00,11/1/2014,2014-11-01 00,0
2089,11/1/2014 1:00,11/1/2014,2014-11-01 01,0
2090,11/1/2014 2:00,11/1/2014,2014-11-01 02,0
2091,11/1/2014 3:02,11/1/2014,2014-11-01 03,0
2092,11/1/2014 4:03,11/1/2014,2014-11-01 04,0
2093,11/1/2014 5:03,11/1/2014,2014-11-01 05,0
2094,11/1/2014 6:03,11/1/2014,2014-11-01 06,0.05
2095,11/1/2014 7:05,11/1/2014,2014-11-01 07,0
2096,11/1/2014 8:08,11/1/2014,2014-11-01 08,0.32
2097,11/1/2014 9:08,11/1/2014,2014-11-01 09,0.09
2098,11/1/2014 10:09,11/1/2014,2014-11-01 10,0.37
2099,11/1/2014 11:00,11/1/2014,2014-11-01 11,0.41
2100,11/1/2014 12:00,11/1/2014,2014-11-01 12,1.25
2101,11/1/2014 13:02,11/1/2014,2014-11-01 13,1.21
2102,11/1/2014 14:02,11/1/2014,2014-11-01 14,1.29
